cg00000029	0.720870487647113
cg00000108	0.985643269546663
cg00000109	0.956805383310438
cg00000165	0.132906959919655
cg00000236	0.935485253954857
cg00000289	0.733248213875993
cg00000292	0.901372950761527
cg00000321	0.231062214302839
cg00000363	0.379574314426915
cg00000622	0.0111458915904978
cg00000658	0.892676580507126
cg00000714	0.272413176413103
cg00000721	0.968745613955253
cg00000734	0.0252171083882269
cg00000769	0.0574431990430354
cg00000884	0.946902469393419
cg00000905	0.0313748862893668
cg00000924	0.479284144780386
cg00000948	0.968434128088884
cg00000957	0.908890106672787
cg00001099	0.746571058786314
cg00001245	0.0139808052746735
cg00001249	0.855168134260145
cg00001261	0.480392867361383
cg00001269	0.944140339676177
cg00001349	0.76199650631787
cg00001364	0.905786716538293
cg00001446	0.934282639073066
cg00001510	0.513674826362521
cg00001534	0.992098045598312
cg00001582	0.0198592367463322
cg00001583	0.0953652336107137
cg00001594	0.0120080245093364
cg00001687	0.980308235221125
cg00001747	0.062063818061518
cg00001791	0.947449278095866
cg00001793	0.834767646707213
cg00001809	0.7738077652273
cg00001854	0.973599348762964
cg00001874	0.741313338725071
cg00001930	0.878505994643102
cg00002028	0.055585118246962
cg00002033	0.768358735574474
cg00002080	0.669921531994377
cg00002116	0.00639139091671878
cg00002145	0.811072851319992
cg00002190	0.891915635429934
cg00002224	0.476937631584656
cg00002236	0.00705377616594735
cg00002406	0.00576060419091923
cg00002426	0.97414703675971
cg00002449	0.875346240799431
cg00002464	0.0486283202507845
cg00002473	0.939729677510058
cg00002490	0.011286689424424
cg00002531	0.966363424885548
cg00002591	0.957725184448521
cg00002593	0.957042960725443
cg00002597	0.930672796440942
cg00002646	0.965179785317303
cg00002660	0.0106672642010941
cg00002719	0.0294354853308918
cg00002749	0.970083587635047
cg00002769	0.897194495208021
cg00002808	0.971435052035422
cg00002809	0.880888148497841
cg00002810	0.136463155500066
cg00002837	0.461030543647036
cg00002930	0.010803405083126
cg00003014	0.979878468086346
cg00003091	0.0149809646390111
cg00003173	0.0407986498205789
cg00003181	0.938013733528682
cg00003202	0.00821506609004881
cg00003287	0.183606097176907
cg00003298	0.0508281835278095
cg00003305	0.0804347769125421
cg00003345	0.723263349650504
cg00003513	0.930450884365349
cg00003529	0.876141276793449
cg00003578	0.721246802958871
cg00003625	0.73974952675938
cg00003722	0.975397003728483
cg00003784	0.00786280184557678
cg00003818	0.522085600844807
cg00003858	0.722827702473647
cg00003900	0.321950655443672
cg00003965	0.828112276235511
cg00003969	0.885307279270342
cg00003994	0.041788632019134
cg00004055	0.0383612130989462
cg00004061	0.786820329468699
cg00004067	0.942688896430727
cg00004072	0.0241765572731855
cg00004082	0.0906737725055979
cg00004089	0.695142775916541
cg00004105	0.61697531669403
cg00004121	0.5878222834108
cg00004192	0.967947738047529
cg00004207	0.0447784987649019
cg00004209	0.85570721975767
cg00004219	0.982269562859074
cg00004257	0.16762619499866
cg00004421	0.534601194444318
cg00004429	0.941467503980237
cg00004533	0.974886584363432
cg00004562	0.86914304844034
cg00004608	0.853847418214167
cg00004667	0.221919946904047
cg00004700	0.945566713347798
cg00004771	0.961090442023919
cg00004773	0.962903445371523
cg00004775	0.927528003472394
cg00004806	0.917039155335647
cg00004818	0.00327523738133297
cg00004859	0.905117501862464
cg00004883	0.989709746868876
cg00004939	0.00781787516357181
cg00004963	0.790308050573888
cg00004979	0.974055084835251
cg00004996	0.731541954542598
cg00005010	0.00618235350411927
cg00005040	0.0578126442938783
cg00005072	0.832246116144203
cg00005083	0.902886526464845
cg00005112	0.895583839654256
cg00005164	0.905394983816147
cg00005166	0.797071827468693
cg00005215	0.96522890219381
cg00005297	0.271257359251251
cg00005306	0.00151071289515485
cg00005390	0.745304599970255
cg00005437	0.933949047234623
cg00005541	0.95664885076627
cg00005543	0.0156633245544364
cg00005619	0.863279531569352
cg00005622	0.957363224740704
cg00005740	0.937330296312834
cg00005817	0.954957955278013
cg00005847	0.0652312667152662
cg00005849	0.698938402546666
cg00005861	0.957004149291539
cg00006032	0.0281162169810007
cg00006081	0.254413109786964
cg00006090	0.819821841954498
cg00006122	0.0269362819135244
cg00006198	0.97100346990489
cg00006243	0.0308312576119331
cg00006397	0.734492447750995
cg00006414	0.0330757968365547
cg00006459	0.964453151415335
cg00006626	0.964884170966577
cg00006787	0.796605967918951
cg00006884	0.0131169344058498
cg00006948	0.0158533141273239
cg00007032	0.0240147290111141
cg00007036	0.967817992756381
cg00007064	0.961650425868989
cg00007076	0.570062493201377
cg00007215	0.336711317552403
cg00007221	0.944956550399236
cg00007226	0.0494114416256288
cg00007239	0.951798245295592
cg00007269	0.0143993656597186
cg00007300	0.018638248699523
cg00007324	0.983769242322794
cg00007326	0.986646436540068
cg00007420	0.534663097437557
cg00007426	0.973781276097687
cg00007466	0.980696754041762
cg00007540	0.886131558689442
cg00007644	0.097155873417709
cg00007675	0.953848087509594
cg00007800	0.877170293014928
cg00007898	0.00605331030850108
cg00007981	0.00274786827293989
cg00007987	0.952865781711409
cg00008004	0.0670547837192381
cg00008033	0.0735021774147724
cg00008036	0.0772560825433589
cg00008188	0.0168551238668044
cg00008345	0.949152461040511
cg00008387	0.0371950489580866
cg00008446	0.232687032889414
cg00008452	0.964757872386381
cg00008488	0.0438998414962503
cg00008493	0.979838032306027
cg00008544	0.863511436765619
cg00008564	0.97224881271439
cg00008612	0.952997967547339
cg00008621	0.968157814419787
cg00008629	0.293263762918042
cg00008647	0.425504120966328
cg00008665	0.905098975739745
cg00008671	0.220432225408469
cg00008695	0.862444598694931
cg00008713	0.0330373894603144
cg00008737	0.949772354141366
cg00008800	0.946683793833479
cg00008810	0.964888439554282
cg00008819	0.935129260048499
cg00008823	0.00414504670335587
cg00008839	0.00219609725065156
cg00008971	0.947876858221716
cg00009001	0.992152351727757
cg00009038	0.603429836714829
cg00009053	0.605883883373568
cg00009088	0.96665139687032
cg00009167	0.0381092911824121
cg00009196	0.294562231156024
cg00009214	0.0607361688587411
cg00009292	0.0967067942858459
cg00009293	0.853323288478449
cg00009349	0.921837185306548
cg00009364	0.0126569263345405
cg00009407	0.0124241569994433
